acc_id,obs_id,title,author,Year,doi,stated_genus,stated_species,species_accepted,genus_accepted,family_accepted,order_accepted,class_accepted,biophys,experimental,pop_genetic,pop_genomic,lab,field_tracking,field_recruitment,biogeog_realm,pld_justcat,just_coral_specific,just_repro_mode_specific,just_order_specific,just_family_specific,just_genus_specific,just_species_specific,CnB2010,n_empirical_cite
A_0021,A_0021,"Rare, long-distance dispersal underpins genetic connectivity in the pink sea fan, Eunicella verrucosa","Macleod, Kirsty L.; Jenkins, Tom L.; Witt, Matthew J.; Stevens, Jamie R.",2024,10.1111/eva.13649,Eunicella,Eunicella verrucosa,Eunicella verrucosa,Eunicella,Eunicellidae,Malacalcyonacea,Octocorallia,1,0,1,1,0,0,0,Temperate Northern Atlantic,empirical_cite,1,1,1,1,1,0,0,3
A_0062,A_0062_01,Larval precompetency and settlement behaviour in 25 Indo-Pacific coral species,"Randall, Carly J.; Giuliano, Christine; Stephenson, Briony; Whitman, Taylor N.; Page, Cathie A.; Treml, Eric A.; Logan, Murray; Negri, Andrew P.",2024,10.1038/s42003-024-05824-3,Acropora,Acropora austera,Acropora austera,Acropora,Acroporidae,Scleractinia,Hexacorallia,0,1,0,0,1,0,0,Central Indo-Pacific,NA,NA,NA,NA,NA,NA,NA,NA,NA
A_0062,A_0062_02,Larval precompetency and settlement behaviour in 25 Indo-Pacific coral species,"Randall, Carly J.; Giuliano, Christine; Stephenson, Briony; Whitman, Taylor N.; Page, Cathie A.; Treml, Eric A.; Logan, Murray; Negri, Andrew P.",2024,10.1038/s42003-024-05824-3,Acropora,Acropora glauca,Acropora glauca,Acropora,Acroporidae,Scleractinia,Hexacorallia,0,1,0,0,1,0,0,Central Indo-Pacific,NA,NA,NA,NA,NA,NA,NA,NA,NA
A_0062,A_0062_03,Larval precompetency and settlement behaviour in 25 Indo-Pacific coral species,"Randall, Carly J.; Giuliano, Christine; Stephenson, Briony; Whitman, Taylor N.; Page, Cathie A.; Treml, Eric A.; Logan, Murray; Negri, Andrew P.",2024,10.1038/s42003-024-05824-3,Acropora,Acropora hyacinthus,Acropora hyacinthus,Acropora,Acroporidae,Scleractinia,Hexacorallia,0,1,0,0,1,0,0,Central Indo-Pacific,NA,NA,NA,NA,NA,NA,NA,NA,NA
A_0062,A_0062_04,Larval precompetency and settlement behaviour in 25 Indo-Pacific coral species,"Randall, Carly J.; Giuliano, Christine; Stephenson, Briony; Whitman, Taylor N.; Page, Cathie A.; Treml, Eric A.; Logan, Murray; Negri, Andrew P.",2024,10.1038/s42003-024-05824-3,Acropora,Acropora intermedia,Acropora intermedia,Acropora,Acroporidae,Scleractinia,Hexacorallia,0,1,0,0,1,0,0,Central Indo-Pacific,NA,NA,NA,NA,NA,NA,NA,NA,NA
A_0062,A_0062_05,Larval precompetency and settlement behaviour in 25 Indo-Pacific coral species,"Randall, Carly J.; Giuliano, Christine; Stephenson, Briony; Whitman, Taylor N.; Page, Cathie A.; Treml, Eric A.; Logan, Murray; Negri, Andrew P.",2024,10.1038/s42003-024-05824-3,Acropora,Acropora longicyathus,Acropora longicyathus,Acropora,Acroporidae,Scleractinia,Hexacorallia,0,1,0,0,1,0,0,Central Indo-Pacific,NA,NA,NA,NA,NA,NA,NA,NA,NA
A_0062,A_0062_06,Larval precompetency and settlement behaviour in 25 Indo-Pacific coral species,"Randall, Carly J.; Giuliano, Christine; Stephenson, Briony; Whitman, Taylor N.; Page, Cathie A.; Treml, Eric A.; Logan, Murray; Negri, Andrew P.",2024,10.1038/s42003-024-05824-3,Acropora,Acropora loripes,Acropora loripes,Acropora,Acroporidae,Scleractinia,Hexacorallia,0,1,0,0,1,0,0,Central Indo-Pacific,NA,NA,NA,NA,NA,NA,NA,NA,NA
A_0062,A_0062_07,Larval precompetency and settlement behaviour in 25 Indo-Pacific coral species,"Randall, Carly J.; Giuliano, Christine; Stephenson, Briony; Whitman, Taylor N.; Page, Cathie A.; Treml, Eric A.; Logan, Murray; Negri, Andrew P.",2024,10.1038/s42003-024-05824-3,Acropora,Acropora microphthalma,Acropora microphthalma,Acropora,Acroporidae,Scleractinia,Hexacorallia,0,1,0,0,1,0,0,Central Indo-Pacific,NA,NA,NA,NA,NA,NA,NA,NA,NA
A_0062,A_0062_08,Larval precompetency and settlement behaviour in 25 Indo-Pacific coral species,"Randall, Carly J.; Giuliano, Christine; Stephenson, Briony; Whitman, Taylor N.; Page, Cathie A.; Treml, Eric A.; Logan, Murray; Negri, Andrew P.",2024,10.1038/s42003-024-05824-3,Acropora,Acropora millepora,Acropora millepora,Acropora,Acroporidae,Scleractinia,Hexacorallia,0,1,0,0,1,0,0,Central Indo-Pacific,NA,NA,NA,NA,NA,NA,NA,NA,NA
A_0062,A_0062_09,Larval precompetency and settlement behaviour in 25 Indo-Pacific coral species,"Randall, Carly J.; Giuliano, Christine; Stephenson, Briony; Whitman, Taylor N.; Page, Cathie A.; Treml, Eric A.; Logan, Murray; Negri, Andrew P.",2024,10.1038/s42003-024-05824-3,Acropora,Acropora muricata,Acropora muricata,Acropora,Acroporidae,Scleractinia,Hexacorallia,0,1,0,0,1,0,0,Central Indo-Pacific,NA,NA,NA,NA,NA,NA,NA,NA,NA
A_0062,A_0062_10,Larval precompetency and settlement behaviour in 25 Indo-Pacific coral species,"Randall, Carly J.; Giuliano, Christine; Stephenson, Briony; Whitman, Taylor N.; Page, Cathie A.; Treml, Eric A.; Logan, Murray; Negri, Andrew P.",2024,10.1038/s42003-024-05824-3,Acropora,Acropora kenti,Acropora kenti,Acropora,Acroporidae,Scleractinia,Hexacorallia,0,1,0,0,1,0,0,Central Indo-Pacific,NA,NA,NA,NA,NA,NA,NA,NA,NA
A_0062,A_0062_11,Larval precompetency and settlement behaviour in 25 Indo-Pacific coral species,"Randall, Carly J.; Giuliano, Christine; Stephenson, Briony; Whitman, Taylor N.; Page, Cathie A.; Treml, Eric A.; Logan, Murray; Negri, Andrew P.",2024,10.1038/s42003-024-05824-3,Montipora,Montipora aequituberculata,Montipora aequituberculata,Montipora,Acroporidae,Scleractinia,Hexacorallia,0,1,0,0,1,0,0,Central Indo-Pacific,NA,NA,NA,NA,NA,NA,NA,NA,NA
A_0062,A_0062_12,Larval precompetency and settlement behaviour in 25 Indo-Pacific coral species,"Randall, Carly J.; Giuliano, Christine; Stephenson, Briony; Whitman, Taylor N.; Page, Cathie A.; Treml, Eric A.; Logan, Murray; Negri, Andrew P.",2024,10.1038/s42003-024-05824-3,Montipora,Montipora digitata,Montipora digitata,Montipora,Acroporidae,Scleractinia,Hexacorallia,0,1,0,0,1,0,0,Central Indo-Pacific,NA,NA,NA,NA,NA,NA,NA,NA,NA
A_0062,A_0062_13,Larval precompetency and settlement behaviour in 25 Indo-Pacific coral species,"Randall, Carly J.; Giuliano, Christine; Stephenson, Briony; Whitman, Taylor N.; Page, Cathie A.; Treml, Eric A.; Logan, Murray; Negri, Andrew P.",2024,10.1038/s42003-024-05824-3,Diploastrea,Diploastrea heliopora,Diploastrea heliopora,Diploastrea,Diploastraeidae,Scleractinia,Hexacorallia,0,1,0,0,1,0,0,Central Indo-Pacific,NA,NA,NA,NA,NA,NA,NA,NA,NA
A_0062,A_0062_14,Larval precompetency and settlement behaviour in 25 Indo-Pacific coral species,"Randall, Carly J.; Giuliano, Christine; Stephenson, Briony; Whitman, Taylor N.; Page, Cathie A.; Treml, Eric A.; Logan, Murray; Negri, Andrew P.",2024,10.1038/s42003-024-05824-3,Galaxea,Galaxea fascicularis,Galaxea fascicularis,Galaxea,Euphylliidae,Scleractinia,Hexacorallia,0,1,0,0,1,0,0,Central Indo-Pacific,NA,NA,NA,NA,NA,NA,NA,NA,NA
A_0062,A_0062_15,Larval precompetency and settlement behaviour in 25 Indo-Pacific coral species,"Randall, Carly J.; Giuliano, Christine; Stephenson, Briony; Whitman, Taylor N.; Page, Cathie A.; Treml, Eric A.; Logan, Murray; Negri, Andrew P.",2024,10.1038/s42003-024-05824-3,Lobophyllia,Lobophyllia corymbosa,Lobophyllia corymbosa,Lobophyllia,Lobophylliidae,Scleractinia,Hexacorallia,0,1,0,0,1,0,0,Central Indo-Pacific,NA,NA,NA,NA,NA,NA,NA,NA,NA
A_0062,A_0062_16,Larval precompetency and settlement behaviour in 25 Indo-Pacific coral species,"Randall, Carly J.; Giuliano, Christine; Stephenson, Briony; Whitman, Taylor N.; Page, Cathie A.; Treml, Eric A.; Logan, Murray; Negri, Andrew P.",2024,10.1038/s42003-024-05824-3,Lobophyllia,Lobophyllia hemprichii,Lobophyllia hemprichii,Lobophyllia,Lobophylliidae,Scleractinia,Hexacorallia,0,1,0,0,1,0,0,Central Indo-Pacific,NA,NA,NA,NA,NA,NA,NA,NA,NA
A_0062,A_0062_17,Larval precompetency and settlement behaviour in 25 Indo-Pacific coral species,"Randall, Carly J.; Giuliano, Christine; Stephenson, Briony; Whitman, Taylor N.; Page, Cathie A.; Treml, Eric A.; Logan, Murray; Negri, Andrew P.",2024,10.1038/s42003-024-05824-3,Dipsastraea,Dipsastraea matthaii,Dipsastraea matthaii,Dipsastraea,Merulinidae,Scleractinia,Hexacorallia,0,1,0,0,1,0,0,Central Indo-Pacific,NA,NA,NA,NA,NA,NA,NA,NA,NA
A_0062,A_0062_18,Larval precompetency and settlement behaviour in 25 Indo-Pacific coral species,"Randall, Carly J.; Giuliano, Christine; Stephenson, Briony; Whitman, Taylor N.; Page, Cathie A.; Treml, Eric A.; Logan, Murray; Negri, Andrew P.",2024,10.1038/s42003-024-05824-3,Dipsastraea,Dipsastraea pallida,Dipsastraea pallida,Dipsastraea,Merulinidae,Scleractinia,Hexacorallia,0,1,0,0,1,0,0,Central Indo-Pacific,NA,NA,NA,NA,NA,NA,NA,NA,NA
A_0062,A_0062_19,Larval precompetency and settlement behaviour in 25 Indo-Pacific coral species,"Randall, Carly J.; Giuliano, Christine; Stephenson, Briony; Whitman, Taylor N.; Page, Cathie A.; Treml, Eric A.; Logan, Murray; Negri, Andrew P.",2024,10.1038/s42003-024-05824-3,Goniastrea,Goniastrea retiformis,Goniastrea retiformis,Goniastrea,Merulinidae,Scleractinia,Hexacorallia,0,1,0,0,1,0,0,Central Indo-Pacific,NA,NA,NA,NA,NA,NA,NA,NA,NA
A_0062,A_0062_20,Larval precompetency and settlement behaviour in 25 Indo-Pacific coral species,"Randall, Carly J.; Giuliano, Christine; Stephenson, Briony; Whitman, Taylor N.; Page, Cathie A.; Treml, Eric A.; Logan, Murray; Negri, Andrew P.",2024,10.1038/s42003-024-05824-3,Mycedium,Mycedium elephantotus,Mycedium elephantotus,Mycedium,Merulinidae,Scleractinia,Hexacorallia,0,1,0,0,1,0,0,Central Indo-Pacific,NA,NA,NA,NA,NA,NA,NA,NA,NA
A_0062,A_0062_21,Larval precompetency and settlement behaviour in 25 Indo-Pacific coral species,"Randall, Carly J.; Giuliano, Christine; Stephenson, Briony; Whitman, Taylor N.; Page, Cathie A.; Treml, Eric A.; Logan, Murray; Negri, Andrew P.",2024,10.1038/s42003-024-05824-3,Oulophyllia,Oulophyllia crispa,Oulophyllia crispa,Oulophyllia,Merulinidae,Scleractinia,Hexacorallia,0,1,0,0,1,0,0,Central Indo-Pacific,NA,NA,NA,NA,NA,NA,NA,NA,NA
A_0062,A_0062_22,Larval precompetency and settlement behaviour in 25 Indo-Pacific coral species,"Randall, Carly J.; Giuliano, Christine; Stephenson, Briony; Whitman, Taylor N.; Page, Cathie A.; Treml, Eric A.; Logan, Murray; Negri, Andrew P.",2024,10.1038/s42003-024-05824-3,Platygyra,Platygyra daedalea,Platygyra daedalea,Platygyra,Merulinidae,Scleractinia,Hexacorallia,0,1,0,0,1,0,0,Central Indo-Pacific,NA,NA,NA,NA,NA,NA,NA,NA,NA
A_0062,A_0062_23,Larval precompetency and settlement behaviour in 25 Indo-Pacific coral species,"Randall, Carly J.; Giuliano, Christine; Stephenson, Briony; Whitman, Taylor N.; Page, Cathie A.; Treml, Eric A.; Logan, Murray; Negri, Andrew P.",2024,10.1038/s42003-024-05824-3,Porites,Porites cylindrica,Porites cylindrica,Porites,Poritidae,Scleractinia,Hexacorallia,0,1,0,0,1,0,0,Central Indo-Pacific,NA,NA,NA,NA,NA,NA,NA,NA,NA
A_0062,A_0062_24,Larval precompetency and settlement behaviour in 25 Indo-Pacific coral species,"Randall, Carly J.; Giuliano, Christine; Stephenson, Briony; Whitman, Taylor N.; Page, Cathie A.; Treml, Eric A.; Logan, Murray; Negri, Andrew P.",2024,10.1038/s42003-024-05824-3,Porites,Porites lobata,Porites lobata,Porites,Poritidae,Scleractinia,Hexacorallia,0,1,0,0,1,0,0,Central Indo-Pacific,NA,NA,NA,NA,NA,NA,NA,NA,NA
A_0062,A_0062_25,Larval precompetency and settlement behaviour in 25 Indo-Pacific coral species,"Randall, Carly J.; Giuliano, Christine; Stephenson, Briony; Whitman, Taylor N.; Page, Cathie A.; Treml, Eric A.; Logan, Murray; Negri, Andrew P.",2024,10.1038/s42003-024-05824-3,Pachyseris,Pachyseris speciosa,Pachyseris speciosa,Pachyseris,Pachyseridae,Scleractinia,Hexacorallia,0,1,0,0,1,0,0,Central Indo-Pacific,NA,NA,NA,NA,NA,NA,NA,NA,NA
A_0137,A_0137,Hurricanes enhance coral connectivity but also superspread coral diseases,"Dobbelaere, Thomas; Dekens, Apolline; Saint-Amand, Antoine; Alaerts, Lauranne; Holstein, Daniel M.; Hanert, Emmanuel",2024,10.1111/gcb.17382,Montastraea,Montastraea cavernosa,Montastraea cavernosa,Montastraea,Montastraeidae,Scleractinia,Hexacorallia,1,0,0,0,0,0,0,Tropical Atlantic,empirical_viamodel_cite,1,1,1,1,1,1,0,1
A_0206,A_0206,"Population Genetics Assessment of the Model Coral Species Stylophora pistillata from Eilat, the Red Sea","Rachmilovitz, Elad Nehoray; Douek, Jacob; Rinkevich, Baruch",2024,10.3390/jmse12020315,Stylophora,Stylophora pistillata,Stylophora pistillata,Stylophora,Pocilloporidae,Scleractinia,Hexacorallia,0,0,1,0,0,0,0,Western Indo-Pacific,NA,NA,NA,NA,NA,NA,NA,NA,NA
A_0371,A_0371,Integration of population genetics with oceanographic models reveals strong connectivity among coral reefs across Seychelles.,"Burt, April J.; Vogt-Vincent, Noam; Johnson, Helen; Sendell-Price, Ashley; Kelly, Steve; Clegg, Sonya M.; Head, Catherine; Bunbury, Nancy; Fleischer-Dogley, Frauke; Jeremie, Marie-May; Khan, Nasreen; Baxter, Richard; Gendron, Gilberte; Mason-Parker, Christophe; Walton, Rowana; Turnbull, Lindsay A.",2024,10.1038/s41598-024-55459-x,Porites,Porites lutea,Porites lutea,Porites,Poritidae,Scleractinia,Hexacorallia,1,0,1,1,0,0,0,Western Indo-Pacific,empirical_cite,1,1,1,0,0,0,1,1
A_0396,A_0396,Gone with the stream: Functional connectivity of a cold-water coral at basin scale,"Matos, Fabio L.; Aguzzi, Jacopo; Company, Joan B.; Cunha, Marina R.",2024,10.1002/lno.12444,Lophelia,Lophelia pertusa,Desmophyllum pertusum,Desmophyllum,Caryophylliidae,Scleractinia,Hexacorallia,1,0,0,0,0,0,0,Temperate Northern Atlantic,empirical_cite,0,0,0,0,0,0,0,1
A_0402,A_0402_01,"Same places, same stories? Genomics reveals similar structuring and demographic patterns for four Pocillopora coral species in the southwestern Indian Ocean","Oury, Nicolas; Mona, Stefano; Magalon, Helene",2024,10.1111/jbi.14788,Pocillopora,Pocillopora acuta,Pocillopora acuta,Pocillopora,Pocilloporidae,Scleractinia,Hexacorallia,0,0,1,1,0,0,0,Western Indo-Pacific,NA,NA,NA,NA,NA,NA,NA,NA,NA
A_0402,A_0402_02,"Same places, same stories? Genomics reveals similar structuring and demographic patterns for four Pocillopora coral species in the southwestern Indian Ocean","Oury, Nicolas; Mona, Stefano; Magalon, Helene",2024,10.1111/jbi.14788,Pocillopora,Pocillopora unidentified_1,NA,NA,NA,NA,NA,0,0,1,1,0,0,0,Western Indo-Pacific,NA,NA,NA,NA,NA,NA,NA,NA,NA
A_0402,A_0402_03,"Same places, same stories? Genomics reveals similar structuring and demographic patterns for four Pocillopora coral species in the southwestern Indian Ocean","Oury, Nicolas; Mona, Stefano; Magalon, Helene",2024,10.1111/jbi.14788,Pocillopora,Pocillopora unidentified_2,NA,NA,NA,NA,NA,0,0,1,1,0,0,0,Western Indo-Pacific,NA,NA,NA,NA,NA,NA,NA,NA,NA
A_0402,A_0402_04,"Same places, same stories? Genomics reveals similar structuring and demographic patterns for four Pocillopora coral species in the southwestern Indian Ocean","Oury, Nicolas; Mona, Stefano; Magalon, Helene",2024,10.1111/jbi.14788,Pocillopora,Pocillopora villosa,NA,NA,NA,NA,NA,0,0,1,1,0,0,0,Western Indo-Pacific,NA,NA,NA,NA,NA,NA,NA,NA,NA
A_0452,A_0452,Connectivity modelling identifies sources and sinks of coral recruitment within reef clusters,"Ani, Chinenye Jane",2024,https://doi.org/10.5281/ZENODO.10637707,Acropora,gen_Acropora,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,Central Indo-Pacific,empirical_cite,1,1,1,1,1,gen,1,3
A_0506,A_0506,Clonal distribution and spatial genetic structure of the reef-building coral Galaxea fascicularis,"Nakajima, Yuichi; Wepfer, Patricia H.; Mitarai, Satoshi",2024,10.1007/s10592-023-01591-6,Galaxea,Galaxea fascicularis,Galaxea fascicularis,Galaxea,Euphylliidae,Scleractinia,Hexacorallia,0,0,1,0,0,0,0,Central Indo-Pacific,NA,NA,NA,NA,NA,NA,NA,NA,NA
A_0688,A_0688_01,Assessing coral reef conservation planning in Wakatobi National Park (Indonesia) from larval connectivity networks,"Faryuni, Irfana Diah; Saint-Amand, Antoine; Dobbelaere, Thomas; Umar, Widyastuti; Jompa, Jamaluddin; Moore, Abigail Mary; Hanert, Emmanuel",2024,10.1007/s00338-023-02443-y,Acropora,Acropora millepora,Acropora millepora,Acropora,Acroporidae,Scleractinia,Hexacorallia,1,0,0,0,0,0,0,Central Indo-Pacific,empirical_cite,1,1,1,1,1,1,1,1
A_0688,A_0688_02,Assessing coral reef conservation planning in Wakatobi National Park (Indonesia) from larval connectivity networks,"Faryuni, Irfana Diah; Saint-Amand, Antoine; Dobbelaere, Thomas; Umar, Widyastuti; Jompa, Jamaluddin; Moore, Abigail Mary; Hanert, Emmanuel",2024,NA,Acropora,Acropora gemmifera,Acropora gemmifera,Acropora,Acroporidae,Scleractinia,Hexacorallia,1,0,0,0,0,0,0,Central Indo-Pacific,empirical_cite,1,1,1,1,1,1,1,1
A_0937,A_0937,Resilience to periodic disturbances and the long-term genetic stability in Acropora coral,"Thomas, L.; Sahin, D.; Adam, A. S.; Grimaldi, C. M.; Ryan, N. M.; Duffy, S. L.; Underwood, J. N.; Kennington, W. J.; Gilmour, J. P.",2024,10.1038/s42003-024-06100-0,Acropora,various_Acropora,NA,NA,NA,NA,NA,0,1,1,1,0,0,1,Central Indo-Pacific,NA,NA,NA,NA,NA,NA,NA,NA,NA
A_1389,A_1389,"Opportunistic observations of reproductive mode, larval settlement and development of a New Zealand deep-sea stony coral, Goniocorella dumosa","Beaumont, Jennifer C.; Moss, Graeme; Tracey, Di; Waller, Rhian G.; Cummings, Vonda J.; Marriott, Peter; Clark, Malcolm R.",2024,10.1007/s00227-023-04323-z,Goniocorella,Goniocorella dumosa,Goniocorella dumosa,Goniocorella,Caryophylliidae,Scleractinia,Hexacorallia,0,1,0,0,1,0,0,Temperate Australasia,NA,NA,NA,NA,NA,NA,NA,NA,NA
A_1502,A_1502,Soundscape enrichment increases larval settlement rates for the brooding coral Porites astreoides,"Aoki, Nadege; Weiss, Benjamin; Jezequel, Youenn; Zhang, Weifeng Gordon; Apprill, Amy; Mooney, T. Aran",2024,10.1098/rsos.231514,Porites,Porites astreoides,Porites astreoides,Porites,Poritidae,Scleractinia,Hexacorallia,0,1,0,0,0,0,1,Tropical Atlantic,NA,NA,NA,NA,NA,NA,NA,NA,NA
A_1797,A_1797,Effects of Dredging-Related Sedimentation on Larval Settlement in Harbor Porites Coral,"Thomas, Samantha Kiara",2024,NA,Porites,"Porites ""harbor""",NA,NA,NA,NA,NA,0,1,0,0,1,0,0,Eastern Indo-Pacific,NA,NA,NA,NA,NA,NA,NA,NA,NA
A_1802,A_1802,"Genomic, morphological, and physiological insights into coral acclimation along the depth gradient following an in situ reciprocal transplantation of planulae","Bellworthy, Jessica; Scucchia, Federica; Goodbody-Gringley, Gretchen; Mass, Tali",2024,10.1016/j.scitotenv.2024.172090,Stylophora,Stylophora pistillata,Stylophora pistillata,Stylophora,Pocilloporidae,Scleractinia,Hexacorallia,0,1,0,0,1,0,1,Western Indo-Pacific,NA,NA,NA,NA,NA,NA,NA,NA,NA
A_2268,A_2268,Effects of ocean acidification on larval swimming behaviour of the cold-water coral Desmophyllum pertusum,"Rakka, Maria; Carreiro-Silva, Marina; Larsson, Ann I",2024,https://doi.org/10.1594/PANGAEA.966520,Desmophyllum,Desmophyllum pertusum,Desmophyllum pertusum,Desmophyllum,Caryophylliidae,Scleractinia,Hexacorallia,0,1,0,0,1,0,0,Temperate Northern Atlantic,NA,NA,NA,NA,NA,NA,NA,NA,NA
A_2339,A_2339,Benthic cyanobacterial metabolites interact to reduce coral larval survival and settlement,"Vizon, Camille; Urbanowiez, Axel; Raviglione, Delphine; Bonnard, Isabelle; Nugues, Maggy M.",2024,10.1016/j.hal.2024.102582,Pocillopora,Pocillopora acuta,Pocillopora acuta,Pocillopora,Pocilloporidae,Scleractinia,Hexacorallia,0,1,0,0,1,0,0,Eastern Indo-Pacific,NA,NA,NA,NA,NA,NA,NA,NA,NA
A_3110,A_3110_01,Emergent Spatial Patterns Can Indicate Upcoming Regime Shifts in a Realistic Model of Coral Community,"Genin, Alexandre; Navarrete, Sergio A.; Garcia-Mayor, Angeles; Wieters, Evie A.",2024,10.1086/728117,Porites,Porites lobata,Porites lobata,Porites,Poritidae,Scleractinia,Hexacorallia,1,0,0,0,0,0,0,Eastern Indo-Pacific,NA,NA,NA,NA,NA,NA,NA,NA,NA
A_3110,A_3110_02,Emergent Spatial Patterns Can Indicate Upcoming Regime Shifts in a Realistic Model of Coral Community,"Genin, Alexandre; Navarrete, Sergio A.; Garcia-Mayor, Angeles; Wieters, Evie A.",2024,10.1086/728117,Pocillopora,Pocillopora verrucosa,Pocillopora verrucosa,Pocillopora,Pocilloporidae,Scleractinia,Hexacorallia,1,0,0,0,0,0,0,Eastern Indo-Pacific,NA,NA,NA,NA,NA,NA,NA,NA,NA
A_0070,A_0070,High-frequency variability dominates potential connectivity between remote coral reefs,"Vogt-Vincent, Noam S.; Mitarai, Satoshi; Johnson, Helen L.",2023,10.1002/lno.12455,gen,gen_broadcaster,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,Western Indo-Pacific,empirical_cite,1,1,gen,gen,gen,gen,1,1
A_0127,A_0127,"Quantifying connectivity between mesophotic and shallow coral larvae in Okinawa Island, Japan: a quadruple nested high-resolution modeling study","Takeyasu, Kimika; Uchiyama, Yusuke; Mitarai, Satoshi",2023,10.3389/fmars.2023.1174940,gen,gen_broadcaster,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,Central Indo-Pacific,empirical_cite,1,1,1,gen,gen,gen,0,1
A_0268,A_0268_01,Larval dispersal patterns and connectivity of Acropora on Florida's Coral Reef and its implications for restoration,"King, Samantha; Saint-Amand, Antoine; Walker, Brian K; Hanert, Emmanuel; Figueiredo, Joana",2023,https://doi.org/10.5281/ZENODO.7038895,Acropora,Acropora cervicornis,Acropora cervicornis,Acropora,Acroporidae,Scleractinia,Hexacorallia,1,1,0,0,1,0,0,Tropical Atlantic,own_data,1,1,1,1,1,1,0,NA
A_0268,A_0268_02,Larval dispersal patterns and connectivity of Acropora on Florida's Coral Reef and its implications for restoration,"King, Samantha; Saint-Amand, Antoine; Walker, Brian K; Hanert, Emmanuel; Figueiredo, Joana",2023,https://doi.org/10.5281/ZENODO.7038895,Acropora,Acropora palmata,Acropora palmata,Acropora,Acroporidae,Scleractinia,Hexacorallia,1,0,0,0,0,0,0,Tropical Atlantic,own_data,1,1,1,1,1,1,0,NA
A_0320,A_0320_01,Biophysical models resolution affects coral connectivity estimates,"Saint-Amand, Antoine; Lambrechts, Jonathan; Hanert, Emmanuel",2023,10.1038/s41598-023-36158-5,Acropora,Acropora millepora,Acropora millepora,Acropora,Acroporidae,Scleractinia,Hexacorallia,1,0,0,0,0,0,0,Central Indo-Pacific,empirical_cite,1,1,1,1,1,1,0,1
A_0320,A_0320_02,Biophysical models resolution affects coral connectivity estimates,"Saint-Amand, Antoine; Lambrechts, Jonathan; Hanert, Emmanuel",2023,10.1038/s41598-023-36158-5,Goniastrea,Goniastrea retiformis,Goniastrea retiformis,Goniastrea,Merulinidae,Scleractinia,Hexacorallia,1,0,0,0,0,0,0,Central Indo-Pacific,empirical_cite,1,1,1,1,1,1,0,1
A_0523,A_0523,Consequences of Multiple Stability and Connectivity on Coral Reef Ecosystem Dynamics,"Greiner, Ariel",2023,NA,gen,gen_broadcaster,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,Central Indo-Pacific,empirical_viamodel_cite,1,1,1,gen,gen,gen,1,1
A_0583,A_0583,Rampant asexual reproduction and limited dispersal in a mangrove population of the coral Porites divaricata,"Lord, Karina Scavo; Lesneski, Kathryn C. C.; Buston, Peter M. M.; Davies, Sarah W. W.; D'Aloia, Cassidy C. C.; Finnerty, John R. R.",2023,10.1098/rspb.2023.1070,Porites,Porites divaricata,Porites divaricata,Porites,Poritidae,Scleractinia,Hexacorallia,0,1,1,0,0,0,1,Tropical Atlantic,NA,NA,NA,NA,NA,NA,NA,NA,NA
A_0589,A_0589,Porites astreoides coral populations demonstrate high clonality and connectivity in southeast Florida,"Shilling, Erin N.; Eckert, Ryan J.; Sturm, Alexis B.; Voss, Joshua D.",2023,10.1007/s00338-023-02417-0,Porites,Porites astreoides,Porites astreoides,Porites,Poritidae,Scleractinia,Hexacorallia,0,0,1,1,0,0,0,Tropical Atlantic,NA,NA,NA,NA,NA,NA,NA,NA,NA
A_0792,A_0792,Modeling the larvae dispersion of sun coral in the Brazil current off Cape Frio: A cyclonic eddy scenario.,"Calado, Leandro; Cosenza, Bernardo; Moraes, Francisco; Mizrahi, Damian; Xavier, Fabio C.; Batista, Daniela; Calazans, Savio; Araujo, Fernanda; Coutinho, Ricardo",2023,NA,Tubastraea,gen_Tubastraea,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,Tropical Atlantic; Temperate South America,range,range,range,range,range,range,range,range,range
A_0858,A_0858,Morphological and genetic mechanisms underlying the plasticity of the coral Porites astreoides across depths in Bermuda,"Scucchia, Federica; Wong, Kevin; Zaslansky, Paul; Putnam, Hollie M.; Goodbody-Gringley, Gretchen; Mass, Tali",2023,10.1016/j.jsb.2023.108036,Porites,Porites astreoides,Porites astreoides,Porites,Poritidae,Scleractinia,Hexacorallia,0,1,1,1,1,0,0,Tropical Atlantic,NA,NA,NA,NA,NA,NA,NA,NA,NA
A_1045,A_1045,"Population genetic differentiation of the ubiquitous brooding coral Pocillopora acuta along Phuket Island reefs in the Andaman Sea, Thailand","Fiesinger, Anna; Held, Christoph; Melzner, Frank; Putchim, Lalita; Reusch, Thorsten B. H.; Schmidt, Andrea L.; Wall, Marlene",2023,10.1186/s12862-023-02153-7,Pocillopora,Pocillopora acuta,Pocillopora acuta,Pocillopora,Pocilloporidae,Scleractinia,Hexacorallia,0,0,1,0,0,0,0,Western Indo-Pacific,NA,NA,NA,NA,NA,NA,NA,NA,NA
